Customer_ID,Gender,Age_Group,Customer_Type,Membership,Membership_Start_Date,Home_City,Vehicle_ID
CU02337,Male,36-45,New,Platinum,2023-05-11,Chennai,V02337
CU02338,Male,36-45,New,Platinum,2022-03-18,Jaipur,V02338
CU02339,Female,18-25,New,Platinum,2025-01-25,Ahmedabad,V02339
CU02340,Male,26-35,New,Gold,2023-07-24,Chennai,V02340
CU02341,Male,26-35,New,Gold,2024-03-20,Hyderabad,V02341
CU02342,Male,26-35,New,Platinum,2023-04-18,Hyderabad,V02342
CU02343,Male,46-60,New,Silver,2022-05-14,Pune,V02343
CU02344,Male,18-25,Regular,Silver,2022-04-04,Mumbai,V02344
CU02345,Male,46-60,Regular,None,2024-10-14,Ahmedabad,V02345
CU02346,Male,18-25,Regular,Platinum,2024-12-17,Jaipur,V02346
CU02347,Female,18-25,Regular,None,2022-12-01,Lucknow,V02347
CU02348,Female,18-25,New,None,2024-02-21,Chennai,V02348
CU02349,Female,36-45,New,Gold,2024-06-23,Bengaluru,V02349
CU02350,Female,18-25,New,None,2022-04-07,Jaipur,V02350
CU02351,Male,36-45,Regular,None,2022-02-06,Jaipur,V02351
CU02352,Female,46-60,Regular,None,2023-06-21,Pune,V02352
CU02353,Male,26-35,Regular,Silver,2023-03-02,Hyderabad,V02353
CU02354,Male,36-45,New,Gold,2022-03-12,Kolkata,V02354
CU02355,Male,46-60,Regular,Silver,2023-02-12,Ahmedabad,V02355
CU02356,Male,36-45,Regular,Gold,2024-06-22,Lucknow,V02356
CU02357,Female,18-25,New,None,2024-07-06,Pune,V02357
CU02358,Female,26-35,Regular,None,2024-06-01,Delhi,V02358
CU02359,Male,18-25,Regular,Platinum,2024-03-17,Chennai,V02359
CU02360,Female,46-60,Regular,Gold,2022-12-18,Delhi,V02360
CU02361,Female,26-35,Regular,Gold,2025-08-06,Chennai,V02361
CU02362,Male,26-35,Regular,Platinum,2023-05-08,Mumbai,V02362
CU02363,Male,46-60,Regular,Silver,2024-03-02,Bengaluru,V02363
CU02364,Female,36-45,New,Gold,2023-01-07,Jaipur,V02364
CU02365,Female,18-25,New,Silver,2024-09-03,Lucknow,V02365
CU02366,Male,26-35,Regular,Gold,2024-03-12,Bengaluru,V02366
CU02367,Male,18-25,Regular,None,2024-11-01,Ahmedabad,V02367
CU02368,Female,36-45,Regular,Silver,2022-07-11,Jaipur,V02368
CU02369,Female,46-60,New,Gold,2024-08-01,Lucknow,V02369
CU02370,Male,36-45,Regular,Silver,2025-03-03,Mumbai,V02370
CU02371,Female,36-45,New,Gold,2025-07-12,Pune,V02371
CU02372,Male,26-35,New,Gold,2023-01-01,Kolkata,V02372
CU02373,Female,46-60,Regular,Platinum,2025-12-08,Ahmedabad,V02373
CU02374,Female,36-45,Regular,Silver,2023-07-13,Jaipur,V02374
CU02375,Male,18-25,Regular,Gold,2025-07-23,Lucknow,V02375
CU02376,Female,36-45,New,None,2025-10-07,Kolkata,V02376
CU02377,Male,18-25,New,None,2024-11-01,Delhi,V02377
CU02378,Male,46-60,New,None,2024-10-27,Kolkata,V02378
CU02379,Male,26-35,New,Gold,2025-08-20,Mumbai,V02379
CU02380,Male,46-60,New,None,2023-04-09,Kolkata,V02380
CU02381,Female,18-25,New,Gold,2023-08-08,Hyderabad,V02381
CU02382,Female,36-45,New,Platinum,2022-03-17,Ahmedabad,V02382
CU02383,Female,18-25,Regular,Gold,2025-06-03,Delhi,V02383
CU02384,Male,36-45,Regular,Silver,2022-03-11,Pune,V02384
CU02385,Male,46-60,Regular,None,2023-03-22,Bengaluru,V02385
CU02386,Male,26-35,New,Platinum,2023-06-26,Ahmedabad,V02386
CU02387,Female,26-35,New,Silver,2023-03-01,Chennai,V02387
CU02388,Male,26-35,Regular,Gold,2023-04-28,Lucknow,V02388
CU02389,Male,36-45,Regular,None,2024-01-07,Mumbai,V02389
CU02390,Male,46-60,New,Gold,2022-07-11,Chennai,V02390
CU02391,Male,46-60,Regular,Platinum,2022-01-22,Chennai,V02391
CU02392,Female,26-35,Regular,Gold,2023-09-05,Mumbai,V02392
CU02393,Male,18-25,New,Platinum,2025-01-08,Lucknow,V02393
CU02394,Female,18-25,New,Platinum,2024-04-21,Pune,V02394
CU02395,Female,18-25,Regular,None,2023-08-17,Pune,V02395
CU02396,Female,26-35,Regular,Silver,2023-04-10,Hyderabad,V02396
CU02397,Female,26-35,New,Silver,2025-05-03,Mumbai,V02397
CU02398,Female,26-35,New,None,2025-11-15,Ahmedabad,V02398
CU02399,Female,46-60,Regular,Silver,2022-01-21,Jaipur,V02399
CU02400,Female,46-60,Regular,Gold,2025-10-22,Jaipur,V02400
CU02401,Female,46-60,New,Gold,2025-01-03,Jaipur,V02401
CU02402,Male,46-60,New,Silver,2024-11-25,Lucknow,V02402
CU02403,Female,18-25,Regular,Platinum,2024-09-17,Ahmedabad,V02403
CU02404,Female,46-60,New,Platinum,2023-07-10,Ahmedabad,V02404
CU02405,Male,36-45,Regular,None,2023-07-28,Hyderabad,V02405
CU02406,Male,26-35,New,Gold,2024-11-06,Kolkata,V02406
CU02407,Female,26-35,Regular,None,2022-08-27,Kolkata,V02407
CU02408,Male,36-45,Regular,Platinum,2025-07-21,Kolkata,V02408
CU02409,Male,46-60,New,Platinum,2025-05-05,Ahmedabad,V02409
CU02410,Female,18-25,Regular,Gold,2022-04-07,Chennai,V02410
CU02411,Male,46-60,New,Platinum,2023-04-03,Jaipur,V02411
CU02412,Female,46-60,Regular,None,2025-11-22,Mumbai,V02412
CU02413,Female,36-45,Regular,Silver,2022-08-06,Kolkata,V02413
CU02414,Female,36-45,Regular,Platinum,2024-01-03,Jaipur,V02414
CU02415,Male,18-25,New,None,2022-06-05,Delhi,V02415
CU02416,Female,36-45,New,None,2024-02-03,Chennai,V02416
CU02417,Male,18-25,Regular,Silver,2024-05-05,Delhi,V02417
CU02418,Female,46-60,New,Platinum,2022-11-04,Kolkata,V02418
CU02419,Male,36-45,Regular,Platinum,2023-01-11,Kolkata,V02419
CU02420,Male,46-60,New,Platinum,2025-08-15,Hyderabad,V02420
CU02421,Male,46-60,Regular,Gold,2023-01-27,Delhi,V02421
CU02422,Female,36-45,New,None,2024-12-05,Kolkata,V02422
CU02423,Female,18-25,Regular,None,2024-04-25,Chennai,V02423
CU02424,Male,36-45,New,Silver,2023-01-20,Lucknow,V02424
CU02425,Male,46-60,New,Gold,2024-05-20,Mumbai,V02425
CU02426,Male,46-60,New,Silver,2022-07-08,Chennai,V02426
CU02427,Male,36-45,Regular,None,2025-12-03,Mumbai,V02427
CU02428,Male,26-35,New,Platinum,2024-09-27,Bengaluru,V02428
CU02429,Female,36-45,New,Silver,2025-09-11,Hyderabad,V02429
CU02430,Male,26-35,Regular,Gold,2025-02-16,Delhi,V02430
CU02431,Male,18-25,Regular,Silver,2024-11-20,Delhi,V02431
CU02432,Male,36-45,Regular,Platinum,2022-04-28,Hyderabad,V02432
CU02433,Male,36-45,Regular,None,2023-08-10,Hyderabad,V02433
CU02434,Male,46-60,New,Gold,2023-03-11,Mumbai,V02434
CU02435,Female,46-60,New,None,2022-03-07,Kolkata,V02435
CU02436,Female,46-60,Regular,Platinum,2023-03-13,Mumbai,V02436
CU02437,Female,36-45,Regular,Platinum,2024-11-16,Hyderabad,V02437
CU02438,Female,18-25,Regular,None,2022-10-25,Ahmedabad,V02438
CU02439,Female,18-25,Regular,Silver,2022-04-25,Chennai,V02439
CU02440,Female,36-45,New,Platinum,2023-01-10,Lucknow,V02440
CU02441,Female,26-35,Regular,Gold,2023-07-25,Jaipur,V02441
CU02442,Female,46-60,Regular,Platinum,2025-06-07,Hyderabad,V02442
CU02443,Female,36-45,New,Gold,2022-06-25,Ahmedabad,V02443
CU02444,Female,18-25,Regular,None,2022-05-11,Pune,V02444
CU02445,Female,18-25,Regular,Silver,2023-01-09,Mumbai,V02445
CU02446,Female,46-60,Regular,None,2023-08-10,Kolkata,V02446
CU02447,Male,36-45,Regular,None,2025-05-01,Pune,V02447
CU02448,Female,46-60,New,Gold,2022-02-06,Lucknow,V02448
CU02449,Female,18-25,Regular,Platinum,2024-02-23,Ahmedabad,V02449
CU02450,Female,36-45,New,None,2022-12-02,Hyderabad,V02450
CU02451,Female,26-35,Regular,Platinum,2024-03-05,Delhi,V02451
CU02452,Female,18-25,Regular,Silver,2023-10-24,Chennai,V02452
CU02453,Female,18-25,New,None,2025-11-28,Ahmedabad,V02453
CU02454,Female,46-60,New,Silver,2022-04-18,Jaipur,V02454
CU02455,Male,18-25,New,Gold,2023-09-11,Delhi,V02455
CU02456,Male,18-25,New,None,2025-05-19,Chennai,V02456
CU02457,Male,26-35,New,None,2025-03-13,Mumbai,V02457
CU02458,Female,46-60,New,None,2022-06-01,Delhi,V02458
CU02459,Male,46-60,New,Silver,2024-03-10,Mumbai,V02459
CU02460,Male,46-60,Regular,None,2023-06-28,Pune,V02460
CU02461,Female,36-45,Regular,None,2024-08-09,Delhi,V02461
CU02462,Male,26-35,Regular,Gold,2022-03-15,Chennai,V02462
CU02463,Male,26-35,New,Gold,2024-08-13,Mumbai,V02463
CU02464,Female,18-25,New,Silver,2024-05-23,Bengaluru,V02464
CU02465,Female,36-45,New,Gold,2023-11-28,Kolkata,V02465
CU02466,Male,26-35,Regular,Gold,2022-03-03,Jaipur,V02466
CU02467,Female,46-60,New,Platinum,2024-02-02,Bengaluru,V02467
CU02468,Female,36-45,New,Gold,2025-10-08,Kolkata,V02468
CU02469,Female,36-45,Regular,None,2023-10-01,Delhi,V02469
CU02470,Female,46-60,Regular,Platinum,2023-01-23,Ahmedabad,V02470
CU02471,Female,36-45,Regular,Gold,2022-04-09,Hyderabad,V02471
CU02472,Female,26-35,New,None,2025-06-23,Lucknow,V02472
CU02473,Female,46-60,New,Platinum,2024-04-17,Mumbai,V02473
CU02474,Male,36-45,New,Silver,2024-07-13,Hyderabad,V02474
CU02475,Male,46-60,New,Gold,2024-02-11,Ahmedabad,V02475
CU02476,Male,46-60,Regular,None,2025-04-12,Delhi,V02476
CU02477,Female,46-60,Regular,None,2022-10-12,Bengaluru,V02477
CU02478,Male,46-60,New,Silver,2022-09-17,Kolkata,V02478
CU02479,Female,36-45,Regular,Platinum,2025-11-15,Delhi,V02479
CU02480,Female,36-45,Regular,Silver,2023-05-09,Kolkata,V02480
CU02481,Male,18-25,Regular,None,2024-10-05,Bengaluru,V02481
CU02482,Female,18-25,Regular,None,2023-01-06,Lucknow,V02482
CU02483,Female,26-35,New,Silver,2023-03-05,Delhi,V02483
CU02484,Female,18-25,New,Silver,2023-06-06,Chennai,V02484
CU02485,Male,36-45,Regular,Silver,2024-09-18,Lucknow,V02485
CU02486,Male,18-25,Regular,None,2024-11-22,Mumbai,V02486
CU02487,Female,18-25,New,Gold,2025-11-23,Bengaluru,V02487
CU02488,Female,36-45,Regular,Silver,2025-10-28,Bengaluru,V02488
CU02489,Female,36-45,Regular,Gold,2022-08-25,Delhi,V02489
CU02490,Male,18-25,New,None,2025-11-20,Mumbai,V02490
CU02491,Female,36-45,New,Platinum,2025-10-06,Mumbai,V02491
CU02492,Female,26-35,Regular,Gold,2023-01-17,Bengaluru,V02492
CU02493,Male,46-60,New,Gold,2025-09-27,Bengaluru,V02493
CU02494,Male,46-60,Regular,None,2025-02-24,Mumbai,V02494
CU02495,Female,36-45,New,Platinum,2025-07-25,Delhi,V02495
CU02496,Male,36-45,New,Silver,2022-05-20,Chennai,V02496
CU02497,Female,18-25,New,Silver,2024-06-08,Bengaluru,V02497
CU02498,Male,26-35,New,Platinum,2023-10-02,Hyderabad,V02498
CU02499,Male,26-35,New,None,2022-01-12,Delhi,V02499
CU02500,Male,26-35,New,Platinum,2023-06-22,Kolkata,V02500
CU02501,Female,18-25,Regular,None,2023-03-18,Lucknow,V02501
CU02502,Male,26-35,New,Gold,2024-09-13,Delhi,V02502
CU02503,Female,26-35,Regular,None,2022-12-28,Lucknow,V02503
CU02504,Female,26-35,Regular,Gold,2024-09-27,Lucknow,V02504
CU02505,Male,26-35,Regular,None,2023-01-16,Mumbai,V02505
CU02506,Female,36-45,New,Gold,2024-12-01,Pune,V02506
CU02507,Female,26-35,Regular,Silver,2023-01-10,Pune,V02507
CU02508,Male,26-35,New,Gold,2025-11-03,Delhi,V02508
CU02509,Male,18-25,New,Platinum,2023-04-11,Bengaluru,V02509
CU02510,Female,18-25,Regular,None,2024-09-12,Hyderabad,V02510
CU02511,Male,18-25,Regular,Gold,2025-04-05,Pune,V02511
CU02512,Female,46-60,Regular,Platinum,2022-07-08,Bengaluru,V02512
CU02513,Male,18-25,New,Silver,2022-04-11,Delhi,V02513
CU02514,Male,46-60,New,Gold,2025-09-12,Mumbai,V02514
CU02515,Female,36-45,New,None,2022-11-17,Pune,V02515
CU02516,Male,46-60,Regular,None,2025-11-24,Mumbai,V02516
CU02517,Female,46-60,Regular,Gold,2022-11-27,Pune,V02517
CU02518,Male,18-25,Regular,Gold,2025-08-09,Kolkata,V02518
CU02519,Female,36-45,Regular,None,2022-03-09,Bengaluru,V02519
CU02520,Male,18-25,New,None,2023-12-14,Lucknow,V02520
CU02521,Male,36-45,Regular,Gold,2022-04-06,Bengaluru,V02521
CU02522,Female,36-45,Regular,Gold,2023-01-25,Pune,V02522
CU02523,Female,26-35,Regular,Gold,2023-08-17,Chennai,V02523
CU02524,Female,18-25,New,Platinum,2024-11-12,Pune,V02524
CU02525,Female,36-45,New,Platinum,2022-09-24,Ahmedabad,V02525
CU02526,Female,36-45,New,Silver,2022-11-19,Kolkata,V02526
CU02527,Female,18-25,Regular,Silver,2025-03-08,Kolkata,V02527
CU02528,Male,18-25,New,None,2022-02-16,Ahmedabad,V02528
CU02529,Female,18-25,New,None,2025-05-06,Delhi,V02529
CU02530,Female,18-25,Regular,Gold,2025-11-21,Pune,V02530
CU02531,Male,46-60,Regular,Silver,2023-12-02,Hyderabad,V02531
CU02532,Female,46-60,New,Platinum,2024-09-12,Pune,V02532
CU02533,Male,46-60,Regular,Platinum,2025-06-09,Pune,V02533
CU02534,Male,26-35,Regular,Platinum,2024-03-12,Mumbai,V02534
CU02535,Male,26-35,Regular,Silver,2022-10-13,Delhi,V02535
CU02536,Female,18-25,New,None,2025-01-18,Pune,V02536
CU02537,Male,26-35,Regular,None,2024-03-12,Mumbai,V02537
CU02538,Female,18-25,Regular,Platinum,2023-08-06,Pune,V02538
CU02539,Male,26-35,New,Silver,2025-04-06,Ahmedabad,V02539
CU02540,Male,46-60,Regular,Platinum,2024-02-04,Jaipur,V02540
CU02541,Female,26-35,New,Silver,2024-12-03,Delhi,V02541
CU02542,Male,46-60,New,None,2022-09-22,Pune,V02542
CU02543,Female,36-45,Regular,Platinum,2023-07-22,Pune,V02543
CU02544,Female,18-25,Regular,None,2025-05-28,Chennai,V02544
CU02545,Female,26-35,Regular,None,2025-11-10,Jaipur,V02545
CU02546,Male,46-60,New,Silver,2022-02-05,Chennai,V02546
CU02547,Male,26-35,New,Silver,2022-12-21,Pune,V02547
CU02548,Male,46-60,Regular,Platinum,2025-05-03,Ahmedabad,V02548
CU02549,Female,18-25,New,None,2025-05-07,Hyderabad,V02549
CU02550,Male,46-60,Regular,Platinum,2025-01-01,Ahmedabad,V02550
CU02551,Female,26-35,Regular,Silver,2024-10-22,Kolkata,V02551
CU02552,Female,18-25,Regular,None,2022-03-17,Chennai,V02552
CU02553,Female,36-45,Regular,None,2025-12-15,Lucknow,V02553
CU02554,Female,46-60,New,Platinum,2022-03-01,Bengaluru,V02554
CU02555,Female,18-25,Regular,Gold,2024-06-11,Chennai,V02555
CU02556,Female,36-45,New,Gold,2024-08-14,Bengaluru,V02556
CU02557,Male,26-35,New,None,2022-01-18,Pune,V02557
CU02558,Female,18-25,New,Silver,2023-06-25,Mumbai,V02558
CU02559,Female,36-45,New,Gold,2023-01-07,Ahmedabad,V02559
CU02560,Female,46-60,New,Platinum,2025-04-06,Lucknow,V02560
CU02561,Male,46-60,Regular,None,2022-09-08,Delhi,V02561
CU02562,Female,18-25,Regular,Gold,2024-11-20,Jaipur,V02562
CU02563,Male,36-45,Regular,Silver,2023-06-07,Hyderabad,V02563
CU02564,Male,46-60,Regular,None,2024-02-04,Mumbai,V02564
CU02565,Female,46-60,New,Platinum,2024-03-23,Kolkata,V02565
CU02566,Female,36-45,New,Silver,2025-10-26,Pune,V02566
CU02567,Male,46-60,Regular,Gold,2025-11-04,Hyderabad,V02567
CU02568,Male,46-60,Regular,Silver,2022-10-09,Jaipur,V02568
CU02569,Male,36-45,New,Silver,2022-06-03,Pune,V02569
CU02570,Female,46-60,New,Platinum,2024-06-05,Jaipur,V02570
CU02571,Female,46-60,Regular,Platinum,2024-02-09,Chennai,V02571
CU02572,Female,36-45,New,Platinum,2024-07-14,Hyderabad,V02572
CU02573,Female,26-35,Regular,Gold,2023-01-15,Kolkata,V02573
CU02574,Male,18-25,New,Gold,2025-06-15,Mumbai,V02574
CU02575,Female,46-60,New,Silver,2024-01-17,Ahmedabad,V02575
CU02576,Female,46-60,New,None,2025-07-12,Bengaluru,V02576
CU02577,Male,26-35,Regular,Silver,2024-02-21,Ahmedabad,V02577
CU02578,Male,18-25,Regular,Gold,2023-07-12,Hyderabad,V02578
CU02579,Female,36-45,New,Gold,2023-04-01,Ahmedabad,V02579
CU02580,Male,18-25,New,Platinum,2023-04-12,Ahmedabad,V02580
CU02581,Male,18-25,Regular,Platinum,2023-08-02,Bengaluru,V02581
CU02582,Male,46-60,Regular,Platinum,2024-03-10,Kolkata,V02582
CU02583,Male,18-25,Regular,None,2023-09-03,Jaipur,V02583
CU02584,Male,18-25,Regular,Silver,2024-02-15,Mumbai,V02584
CU02585,Female,26-35,New,Platinum,2023-04-27,Chennai,V02585
CU02586,Male,26-35,Regular,Platinum,2024-09-07,Lucknow,V02586
CU02587,Male,18-25,New,None,2024-12-16,Mumbai,V02587
CU02588,Female,36-45,Regular,Gold,2025-08-06,Ahmedabad,V02588
CU02589,Male,36-45,New,Silver,2025-02-15,Delhi,V02589
CU02590,Male,36-45,New,None,2022-06-02,Pune,V02590
CU02591,Female,26-35,New,None,2025-10-18,Mumbai,V02591
CU02592,Female,36-45,New,Gold,2023-08-24,Chennai,V02592
CU02593,Female,26-35,Regular,Platinum,2025-03-28,Jaipur,V02593
CU02594,Female,46-60,New,None,2023-09-02,Mumbai,V02594
CU02595,Female,46-60,New,None,2023-12-03,Kolkata,V02595
CU02596,Male,26-35,New,Silver,2023-04-08,Ahmedabad,V02596
CU02597,Male,36-45,New,Gold,2022-03-16,Mumbai,V02597
CU02598,Male,18-25,New,Silver,2024-02-02,Hyderabad,V02598
CU02599,Male,36-45,Regular,None,2025-08-11,Jaipur,V02599
CU02600,Male,46-60,New,Platinum,2023-09-19,Jaipur,V02600
CU02601,Male,36-45,Regular,Platinum,2023-05-14,Mumbai,V02601
CU02602,Female,46-60,New,Gold,2023-02-24,Kolkata,V02602
CU02603,Female,26-35,New,Silver,2025-02-13,Bengaluru,V02603
CU02604,Male,26-35,New,None,2025-06-24,Pune,V02604
CU02605,Male,26-35,New,Silver,2024-03-05,Jaipur,V02605
CU02606,Female,26-35,New,Silver,2025-05-04,Hyderabad,V02606
CU02607,Female,26-35,New,Platinum,2023-08-13,Kolkata,V02607
CU02608,Female,26-35,Regular,Gold,2024-11-17,Ahmedabad,V02608
CU02609,Male,46-60,New,Platinum,2022-10-24,Lucknow,V02609
CU02610,Female,26-35,New,None,2023-08-14,Bengaluru,V02610
CU02611,Female,46-60,Regular,Gold,2023-04-17,Pune,V02611
CU02612,Male,46-60,Regular,Platinum,2024-10-23,Kolkata,V02612
CU02613,Male,46-60,New,Silver,2025-09-25,Kolkata,V02613
CU02614,Female,36-45,New,None,2022-06-04,Jaipur,V02614
CU02615,Female,36-45,Regular,None,2023-09-07,Lucknow,V02615
CU02616,Female,46-60,New,Platinum,2023-11-09,Kolkata,V02616
CU02617,Male,46-60,Regular,Silver,2024-03-13,Hyderabad,V02617
CU02618,Male,26-35,New,None,2023-08-09,Delhi,V02618
CU02619,Male,18-25,Regular,None,2023-12-14,Hyderabad,V02619
CU02620,Female,26-35,Regular,Gold,2025-04-10,Chennai,V02620
CU02621,Female,26-35,New,Platinum,2024-09-06,Mumbai,V02621
CU02622,Female,36-45,New,None,2022-09-04,Chennai,V02622
CU02623,Female,46-60,Regular,Platinum,2022-01-23,Kolkata,V02623
CU02624,Female,18-25,New,Silver,2022-07-20,Pune,V02624
CU02625,Female,46-60,New,Silver,2022-06-08,Bengaluru,V02625
CU02626,Male,18-25,Regular,Silver,2023-09-20,Hyderabad,V02626
CU02627,Female,18-25,New,None,2023-04-18,Pune,V02627
CU02628,Female,26-35,Regular,Silver,2023-03-28,Jaipur,V02628
CU02629,Female,46-60,New,Platinum,2025-02-07,Chennai,V02629
CU02630,Male,46-60,Regular,Platinum,2023-03-03,Pune,V02630
CU02631,Male,26-35,New,None,2025-10-10,Bengaluru,V02631
CU02632,Male,36-45,Regular,None,2023-07-22,Jaipur,V02632
CU02633,Female,36-45,New,Platinum,2025-05-20,Jaipur,V02633
CU02634,Female,26-35,New,Gold,2024-09-20,Jaipur,V02634
CU02635,Male,36-45,New,None,2022-07-15,Bengaluru,V02635
CU02636,Female,18-25,New,Silver,2022-10-11,Lucknow,V02636
CU02637,Male,46-60,New,Platinum,2023-12-23,Mumbai,V02637
CU02638,Female,36-45,New,Platinum,2024-04-12,Bengaluru,V02638
CU02639,Male,36-45,Regular,None,2024-08-05,Jaipur,V02639
CU02640,Female,18-25,New,None,2022-09-21,Lucknow,V02640
CU02641,Female,46-60,Regular,Silver,2024-08-18,Lucknow,V02641
CU02642,Male,36-45,Regular,Platinum,2022-10-05,Pune,V02642
CU02643,Male,46-60,New,Silver,2024-06-16,Bengaluru,V02643
CU02644,Male,18-25,New,None,2023-10-01,Jaipur,V02644
CU02645,Female,46-60,New,Gold,2025-07-21,Ahmedabad,V02645
CU02646,Female,18-25,New,Silver,2022-06-21,Ahmedabad,V02646
CU02647,Male,18-25,Regular,None,2022-05-12,Ahmedabad,V02647
CU02648,Female,36-45,New,Platinum,2022-05-23,Ahmedabad,V02648
CU02649,Female,36-45,Regular,None,2022-09-26,Delhi,V02649
CU02650,Male,18-25,Regular,Gold,2023-11-27,Kolkata,V02650
CU02651,Male,46-60,New,Platinum,2024-05-12,Kolkata,V02651
CU02652,Male,46-60,New,Silver,2023-09-12,Hyderabad,V02652
CU02653,Male,18-25,Regular,None,2022-08-15,Mumbai,V02653
CU02654,Female,18-25,New,Silver,2025-07-20,Ahmedabad,V02654
CU02655,Male,36-45,New,Platinum,2025-06-21,Bengaluru,V02655
CU02656,Male,26-35,New,None,2024-02-04,Pune,V02656
CU02657,Male,26-35,Regular,Platinum,2025-06-17,Jaipur,V02657
CU02658,Male,18-25,New,Gold,2025-06-24,Ahmedabad,V02658
CU02659,Male,36-45,Regular,None,2022-05-18,Hyderabad,V02659
CU02660,Male,46-60,Regular,Platinum,2023-12-28,Lucknow,V02660
CU02661,Male,36-45,New,None,2025-12-11,Hyderabad,V02661
CU02662,Female,26-35,New,Platinum,2024-07-27,Jaipur,V02662
CU02663,Female,46-60,Regular,Silver,2025-07-16,Ahmedabad,V02663
CU02664,Female,46-60,Regular,Gold,2024-09-15,Ahmedabad,V02664
CU02665,Male,36-45,Regular,Silver,2025-10-26,Mumbai,V02665
CU02666,Male,46-60,Regular,Silver,2025-06-15,Lucknow,V02666
CU02667,Male,46-60,New,Gold,2022-01-14,Kolkata,V02667
CU02668,Male,18-25,Regular,Silver,2022-02-16,Delhi,V02668
CU02669,Male,26-35,New,Silver,2022-07-15,Ahmedabad,V02669
CU02670,Male,36-45,Regular,Platinum,2022-12-05,Kolkata,V02670
CU02671,Female,46-60,Regular,None,2023-07-21,Hyderabad,V02671
CU02672,Male,46-60,New,Gold,2025-05-14,Kolkata,V02672
CU02673,Male,36-45,New,None,2025-02-07,Delhi,V02673
CU02674,Female,36-45,Regular,Silver,2023-03-14,Ahmedabad,V02674
CU02675,Male,46-60,Regular,Silver,2023-07-18,Hyderabad,V02675
CU02676,Female,18-25,New,Platinum,2022-07-14,Pune,V02676
CU02677,Female,46-60,New,Platinum,2025-05-11,Lucknow,V02677
CU02678,Female,18-25,New,None,2023-03-14,Bengaluru,V02678
CU02679,Female,46-60,New,None,2023-10-04,Lucknow,V02679
CU02680,Female,26-35,Regular,Silver,2022-07-03,Hyderabad,V02680
CU02681,Female,26-35,Regular,None,2022-10-06,Kolkata,V02681
CU02682,Male,36-45,New,None,2023-05-21,Chennai,V02682
CU02683,Male,26-35,New,None,2025-08-16,Jaipur,V02683
CU02684,Female,18-25,Regular,Platinum,2023-08-21,Ahmedabad,V02684
CU02685,Male,36-45,New,None,2024-06-18,Mumbai,V02685
CU02686,Female,18-25,Regular,Gold,2025-03-13,Chennai,V02686
CU02687,Male,18-25,New,Gold,2024-07-03,Lucknow,V02687
CU02688,Female,26-35,Regular,Platinum,2025-12-07,Ahmedabad,V02688
CU02689,Female,18-25,New,Gold,2025-04-14,Bengaluru,V02689
CU02690,Male,46-60,Regular,Silver,2025-12-26,Jaipur,V02690
CU02691,Male,36-45,New,Gold,2023-07-23,Hyderabad,V02691
CU02692,Male,36-45,Regular,Gold,2022-04-25,Ahmedabad,V02692
CU02693,Male,26-35,Regular,None,2022-02-13,Chennai,V02693
CU02694,Female,46-60,New,Silver,2024-08-21,Pune,V02694
CU02695,Female,36-45,New,Silver,2023-09-20,Chennai,V02695
CU02696,Female,46-60,New,Platinum,2024-05-01,Bengaluru,V02696
CU02697,Female,18-25,New,Platinum,2025-10-26,Mumbai,V02697
CU02698,Female,46-60,New,Platinum,2022-05-12,Kolkata,V02698
CU02699,Male,18-25,Regular,Silver,2025-03-15,Hyderabad,V02699
CU02700,Male,26-35,New,Platinum,2024-06-11,Pune,V02700
CU02701,Male,18-25,New,Gold,2024-05-21,Pune,V02701
CU02702,Male,36-45,New,None,2022-09-16,Jaipur,V02702
CU02703,Female,26-35,New,Platinum,2025-11-01,Delhi,V02703
CU02704,Female,26-35,Regular,Silver,2022-07-04,Kolkata,V02704
CU02705,Male,36-45,Regular,Gold,2023-04-16,Chennai,V02705
CU02706,Female,26-35,New,Gold,2024-04-14,Lucknow,V02706
CU02707,Female,18-25,New,Gold,2025-09-24,Pune,V02707
CU02708,Female,46-60,Regular,Platinum,2025-04-16,Mumbai,V02708
CU02709,Female,26-35,Regular,None,2025-10-25,Mumbai,V02709
CU02710,Male,26-35,Regular,Silver,2023-01-12,Mumbai,V02710
CU02711,Female,36-45,Regular,Silver,2024-06-03,Delhi,V02711
CU02712,Male,26-35,New,Platinum,2023-03-20,Pune,V02712
CU02713,Female,18-25,New,Platinum,2024-09-02,Chennai,V02713
CU02714,Male,26-35,Regular,Gold,2023-06-19,Ahmedabad,V02714
CU02715,Male,18-25,Regular,None,2022-09-11,Delhi,V02715
CU02716,Male,36-45,Regular,Silver,2025-12-05,Ahmedabad,V02716
CU02717,Male,46-60,New,None,2022-10-25,Delhi,V02717
CU02718,Male,46-60,Regular,None,2024-09-12,Hyderabad,V02718
CU02719,Male,46-60,New,Gold,2024-02-06,Ahmedabad,V02719
CU02720,Female,26-35,New,Platinum,2023-03-18,Chennai,V02720
CU02721,Female,18-25,New,None,2025-07-25,Jaipur,V02721
CU02722,Female,46-60,Regular,Platinum,2022-05-22,Chennai,V02722
CU02723,Male,46-60,Regular,Gold,2023-11-15,Jaipur,V02723
CU02724,Male,26-35,Regular,Silver,2025-05-04,Pune,V02724
CU02725,Female,26-35,Regular,None,2025-11-13,Bengaluru,V02725
CU02726,Female,36-45,Regular,Platinum,2022-09-23,Delhi,V02726
CU02727,Male,46-60,New,None,2022-07-07,Delhi,V02727
